starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 12 19:10:18 2022	1649783418	1	9	10	9
Tue Apr 12 19:10:21 2022	1649783421	2	8	10	8
Tue Apr 12 19:10:20 2022	1649783420	0	10	10	9
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	9
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	9
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	10
Tue Apr 12 19:10:21 2022	1649783421	1	10	10	9
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	7
Tue Apr 12 19:10:20 2022	1649783420	0	10	10	9
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:22 2022	1649783422	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	5
Tue Apr 12 19:10:16 2022	1649783416	0	10	10	6
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	7
Tue Apr 12 19:10:22 2022	1649783422	1	9	10	8
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	9
Tue Apr 12 19:10:19 2022	1649783419	1	9	10	9
Tue Apr 12 19:10:21 2022	1649783421	1	10	10	6
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	8
Tue Apr 12 19:10:19 2022	1649783419	1	9	10	9
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	9
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	5
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	8
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:22 2022	1649783422	1	10	10	7
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	9
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	8
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	9
Tue Apr 12 19:10:22 2022	1649783422	1	9	10	9
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	10
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	8
Tue Apr 12 19:10:18 2022	1649783418	1	9	10	4
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	10
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	7
Tue Apr 12 19:10:17 2022	1649783417	2	8	10	8
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	9
Tue Apr 12 19:10:20 2022	1649783420	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	1	9	10	6
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	9	10	9
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	10
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	5
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	9
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	8
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	9
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	9
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	9
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	6
Tue Apr 12 19:10:20 2022	1649783420	1	9	10	8
Tue Apr 12 19:10:17 2022	1649783417	1	10	10	9
Tue Apr 12 19:10:18 2022	1649783418	1	10	10	9
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	1	9	10	9
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	10
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	9
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	8
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	7
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	1	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	9
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	9
Tue Apr 12 19:10:16 2022	1649783416	1	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	10	10	6
Tue Apr 12 19:10:18 2022	1649783418	1	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	3	7	10	7
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	9	10	9
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	9
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	9
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	1	9	10	9
Tue Apr 12 19:10:19 2022	1649783419	0	10	10	10
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	9
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:17 2022	1649783417	0	10	10	9
Tue Apr 12 19:10:20 2022	1649783420	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	8
Tue Apr 12 19:10:21 2022	1649783421	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	1	10	10	10
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	9
Tue Apr 12 19:10:22 2022	1649783422	0	10	10	10
Tue Apr 12 19:10:18 2022	1649783418	0	10	10	10
Tue Apr 12 19:10:20 2022	1649783420	1	9	10	9
Tue Apr 12 19:10:16 2022	1649783416	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	1	9	10	9
Tue Apr 12 19:10:19 2022	1649783419	1	9	10	9
Tue Apr 12 19:10:21 2022	1649783421	1	9	10	9
Tue Apr 12 19:10:18 2022	1649783418	1	9	10	9
Tue Apr 12 19:10:22 2022	1649783422	1	9	10	9
Tue Apr 12 19:10:22 2022	1649783422	1	10	10	7
Tue Apr 12 19:10:17 2022	1649783417	1	10	10	10
