starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 12 18:21:27 2022	1649780487	0	3	3	2
Tue Apr 12 18:21:27 2022	1649780487	1	2	3	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	3	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	3	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	3	3
Tue Apr 12 18:21:32 2022	1649780492	1	2	3	2
Tue Apr 12 18:21:27 2022	1649780487	0	3	3	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	3	2
Tue Apr 12 18:21:27 2022	1649780487	1	2	4	2
Tue Apr 12 18:21:27 2022	1649780487	0	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	2
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	2
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	0	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:31 2022	1649780491	1	3	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	0	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	2
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	0	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	2	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:31 2022	1649780491	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	2	2	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:31 2022	1649780491	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	0	4	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	0	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	2
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	2	2	4	2
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	4	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	4	2
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	0	4	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:31 2022	1649780491	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:33 2022	1649780493	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	4	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	2
Tue Apr 12 18:21:29 2022	1649780489	1	4	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	4
Tue Apr 12 18:21:31 2022	1649780491	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	4	2
Tue Apr 12 18:21:33 2022	1649780493	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	0	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	0	4	4	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	4	4
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	4	4	4
Tue Apr 12 18:21:33 2022	1649780493	0	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	4	4
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	4	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	4	4
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:31 2022	1649780491	0	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	2
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	4	4
Tue Apr 12 18:21:31 2022	1649780491	1	4	4	4
Tue Apr 12 18:21:31 2022	1649780491	0	4	4	4
Tue Apr 12 18:21:27 2022	1649780487	2	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	2	3	4	2
Tue Apr 12 18:21:27 2022	1649780487	1	4	4	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	4	4
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	4
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	4
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:31 2022	1649780491	0	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	4
Tue Apr 12 18:21:32 2022	1649780492	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:30 2022	1649780490	1	4	4	2
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	4	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	4	4
Tue Apr 12 18:21:26 2022	1649780486	0	4	4	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	4	2
Tue Apr 12 18:21:28 2022	1649780488	2	3	4	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	4	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	4	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	4	2
Tue Apr 12 18:21:28 2022	1649780488	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	2	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	5	3
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	3	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	2	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	3	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	5	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:33 2022	1649780493	0	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:33 2022	1649780493	0	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	2	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	2
Tue Apr 12 18:21:31 2022	1649780491	1	3	5	3
Tue Apr 12 18:21:33 2022	1649780493	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	0	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	2
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	2
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	5	2
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:31 2022	1649780491	1	3	5	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	5	4
Tue Apr 12 18:21:32 2022	1649780492	1	3	5	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	0	4	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	2	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	2
Tue Apr 12 18:21:31 2022	1649780491	1	3	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	2
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	0	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	2	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	5	3
Tue Apr 12 18:21:32 2022	1649780492	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	2
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	0	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	2
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:32 2022	1649780492	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:33 2022	1649780493	0	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:33 2022	1649780493	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	2
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	1	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	2	3	5	3
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:33 2022	1649780493	0	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:30 2022	1649780490	1	3	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	2
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:32 2022	1649780492	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	2	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:32 2022	1649780492	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	3	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	2	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	4
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	2	3	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	3	5	3
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:32 2022	1649780492	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	2	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	2	3	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	4
Tue Apr 12 18:21:32 2022	1649780492	0	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	3
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	2
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:32 2022	1649780492	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:26 2022	1649780486	1	3	5	2
Tue Apr 12 18:21:30 2022	1649780490	2	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:31 2022	1649780491	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	2	3	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	2	3	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	3
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:26 2022	1649780486	1	4	5	4
Tue Apr 12 18:21:30 2022	1649780490	1	4	5	3
Tue Apr 12 18:21:29 2022	1649780489	1	4	5	4
Tue Apr 12 18:21:28 2022	1649780488	1	4	5	3
Tue Apr 12 18:21:33 2022	1649780493	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	4
Tue Apr 12 18:21:33 2022	1649780493	1	4	5	4
Tue Apr 12 18:21:27 2022	1649780487	1	4	5	3
